"GEO_ID","NAME","B25001_001E","B25001_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US40143007704","Census Tract 77.04; Tulsa County; Oklahoma","1465","117",
"1400000US40143007705","Census Tract 77.05; Tulsa County; Oklahoma","879","113",
"1400000US40143007706","Census Tract 77.06; Tulsa County; Oklahoma","1215","105",
"1400000US40143007707","Census Tract 77.07; Tulsa County; Oklahoma","1560","215",
"1400000US40143007801","Census Tract 78.01; Tulsa County; Oklahoma","1529","182",
"1400000US40143007803","Census Tract 78.03; Tulsa County; Oklahoma","1520","101",
"1400000US40143007804","Census Tract 78.04; Tulsa County; Oklahoma","1183","257",
"1400000US40143007900","Census Tract 79; Tulsa County; Oklahoma","2037","183",
"1400000US40143008001","Census Tract 80.01; Tulsa County; Oklahoma","712","98",
"1400000US40143008002","Census Tract 80.02; Tulsa County; Oklahoma","1150","126",
"1400000US40143008200","Census Tract 82; Tulsa County; Oklahoma","875","83",
"1400000US40143008300","Census Tract 83; Tulsa County; Oklahoma","601","46",
"1400000US40143008400","Census Tract 84; Tulsa County; Oklahoma","1690","149",
"1400000US40143008501","Census Tract 85.01; Tulsa County; Oklahoma","1291","121",
"1400000US40143008502","Census Tract 85.02; Tulsa County; Oklahoma","2257","277",
"1400000US40143008600","Census Tract 86; Tulsa County; Oklahoma","2112","117",
"1400000US40143008700","Census Tract 87; Tulsa County; Oklahoma","1718","91",
"1400000US40143008800","Census Tract 88; Tulsa County; Oklahoma","1142","189",
"1400000US40143008900","Census Tract 89; Tulsa County; Oklahoma","1298","75",
"1400000US40143009006","Census Tract 90.06; Tulsa County; Oklahoma","2310","213",
"1400000US40143009008","Census Tract 90.08; Tulsa County; Oklahoma","1864","99",
"1400000US40143009010","Census Tract 90.10; Tulsa County; Oklahoma","1759","188",
"1400000US40143009011","Census Tract 90.11; Tulsa County; Oklahoma","979","75",
"1400000US40143009012","Census Tract 90.12; Tulsa County; Oklahoma","949","66",
"1400000US40143009013","Census Tract 90.13; Tulsa County; Oklahoma","893","80",
"1400000US40143009014","Census Tract 90.14; Tulsa County; Oklahoma","641","118",
"1400000US40143009015","Census Tract 90.15; Tulsa County; Oklahoma","1793","217",
"1400000US40143009016","Census Tract 90.16; Tulsa County; Oklahoma","1220","138",
"1400000US40143009017","Census Tract 90.17; Tulsa County; Oklahoma","1040","85",
"1400000US40143009018","Census Tract 90.18; Tulsa County; Oklahoma","665","57",
"1400000US40143009019","Census Tract 90.19; Tulsa County; Oklahoma","1994","235",
"1400000US40143009020","Census Tract 90.20; Tulsa County; Oklahoma","1655","196",
"1400000US40143009021","Census Tract 90.21; Tulsa County; Oklahoma","1193","144",
"1400000US40143009101","Census Tract 91.01; Tulsa County; Oklahoma","1286","200",
"1400000US40143009104","Census Tract 91.04; Tulsa County; Oklahoma","1086","83",
"1400000US40143009200","Census Tract 92; Tulsa County; Oklahoma","1442","167",
"1400000US40143009300","Census Tract 93; Tulsa County; Oklahoma","1779","179",
"1400000US40143009401","Census Tract 94.01; Tulsa County; Oklahoma","1954","255",
"1400000US40143009403","Census Tract 94.03; Tulsa County; Oklahoma","1348","111",
"1400000US40143009404","Census Tract 94.04; Tulsa County; Oklahoma","1161","172",
"1400000US40143009500","Census Tract 95; Tulsa County; Oklahoma","2135","202",
"1400000US40143011300","Census Tract 113; Tulsa County; Oklahoma","1301","248",
"1400000US40143011400","Census Tract 114; Tulsa County; Oklahoma","1617","132",
"1400000US40145030101","Census Tract 301.01; Wagoner County; Oklahoma","1940","156",
"1400000US40145030102","Census Tract 301.02; Wagoner County; Oklahoma","1963","154",
"1400000US40145030201","Census Tract 302.01; Wagoner County; Oklahoma","1557","128",
"1400000US40145030202","Census Tract 302.02; Wagoner County; Oklahoma","1506","116",
"1400000US40145030300","Census Tract 303; Wagoner County; Oklahoma","795","98",
"1400000US40145030402","Census Tract 304.02; Wagoner County; Oklahoma","1668","147",
"1400000US40145030403","Census Tract 304.03; Wagoner County; Oklahoma","1001","154",
"1400000US40145030406","Census Tract 304.06; Wagoner County; Oklahoma","1922","130",
"1400000US40145030407","Census Tract 304.07; Wagoner County; Oklahoma","1418","106",
"1400000US40145030408","Census Tract 304.08; Wagoner County; Oklahoma","849","71",
"1400000US40145030502","Census Tract 305.02; Wagoner County; Oklahoma","1067","96",
"1400000US40145030505","Census Tract 305.05; Wagoner County; Oklahoma","734","57",
"1400000US40145030506","Census Tract 305.06; Wagoner County; Oklahoma","1108","111",
"1400000US40145030507","Census Tract 305.07; Wagoner County; Oklahoma","1001","110",
"1400000US40145030508","Census Tract 305.08; Wagoner County; Oklahoma","871","133",
"1400000US40145030509","Census Tract 305.09; Wagoner County; Oklahoma","2179","177",
"1400000US40145030510","Census Tract 305.10; Wagoner County; Oklahoma","1159","90",
"1400000US40145030511","Census Tract 305.11; Wagoner County; Oklahoma","1447","112",
"1400000US40145030512","Census Tract 305.12; Wagoner County; Oklahoma","1770","119",
"1400000US40145030601","Census Tract 306.01; Wagoner County; Oklahoma","2087","176",
"1400000US40145030603","Census Tract 306.03; Wagoner County; Oklahoma","1362","150",
"1400000US40145030604","Census Tract 306.04; Wagoner County; Oklahoma","1129","139",
"1400000US40145030605","Census Tract 306.05; Wagoner County; Oklahoma","707","71",
"1400000US40145030798","Census Tract 307.98; Wagoner County; Oklahoma","1490","146",
"1400000US40145030800","Census Tract 308; Wagoner County; Oklahoma","1448","93",
"1400000US40147000100","Census Tract 1; Washington County; Oklahoma","764","67",
"1400000US40147000200","Census Tract 2; Washington County; Oklahoma","892","76",
"1400000US40147000300","Census Tract 3; Washington County; Oklahoma","1389","120",
"1400000US40147000400","Census Tract 4; Washington County; Oklahoma","2050","144",
"1400000US40147000500","Census Tract 5; Washington County; Oklahoma","2782","228",
"1400000US40147000601","Census Tract 6.01; Washington County; Oklahoma","2412","165",
"1400000US40147000602","Census Tract 6.02; Washington County; Oklahoma","1161","81",
"1400000US40147000700","Census Tract 7; Washington County; Oklahoma","2518","245",
"1400000US40147000800","Census Tract 8; Washington County; Oklahoma","1610","107",
"1400000US40147000900","Census Tract 9; Washington County; Oklahoma","968","83",
"1400000US40147001000","Census Tract 10; Washington County; Oklahoma","1117","192",
"1400000US40147001100","Census Tract 11; Washington County; Oklahoma","2592","250",
"1400000US40147001200","Census Tract 12; Washington County; Oklahoma","1128","134",
"1400000US40147001300","Census Tract 13; Washington County; Oklahoma","2358","164",
"1400000US40149964900","Census Tract 9649; Washita County; Oklahoma","1817","130",
"1400000US40149965000","Census Tract 9650; Washita County; Oklahoma","1044","142",
"1400000US40149965100","Census Tract 9651; Washita County; Oklahoma","1482","129",
"1400000US40149965400","Census Tract 9654; Washita County; Oklahoma","797","102",
"1400000US40151954201","Census Tract 9542.01; Woods County; Oklahoma","1507","172",
"1400000US40151954202","Census Tract 9542.02; Woods County; Oklahoma","792","88",
"1400000US40151954300","Census Tract 9543; Woods County; Oklahoma","1170","138",
"1400000US40151954400","Census Tract 9544; Woods County; Oklahoma","978","141",
"1400000US40153953100","Census Tract 9531; Woodward County; Oklahoma","1218","133",
"1400000US40153953200","Census Tract 9532; Woodward County; Oklahoma","1894","185",
"1400000US40153953300","Census Tract 9533; Woodward County; Oklahoma","1752","192",
"1400000US40153953400","Census Tract 9534; Woodward County; Oklahoma","1766","160",
"1400000US40153953500","Census Tract 9535; Woodward County; Oklahoma","2761","253",
"1400000US48001950100","Census Tract 9501; Anderson County; Texas","2275","262",
"1400000US48001950401","Census Tract 9504.01; Anderson County; Texas","67","51",
"1400000US48001950402","Census Tract 9504.02; Anderson County; Texas","0","21",
"1400000US48001950500","Census Tract 9505; Anderson County; Texas","1627","228",
"1400000US48001950600","Census Tract 9506; Anderson County; Texas","2412","379",
"1400000US48001950700","Census Tract 9507; Anderson County; Texas","968","143",
"1400000US48001950800","Census Tract 9508; Anderson County; Texas","2557","586",
"1400000US48001950901","Census Tract 9509.01; Anderson County; Texas","2341","326",
"1400000US48001950902","Census Tract 9509.02; Anderson County; Texas","2629","352",
"1400000US48001951001","Census Tract 9510.01; Anderson County; Texas","1721","211",
"1400000US48001951002","Census Tract 9510.02; Anderson County; Texas","1573","203",
"1400000US48001951100","Census Tract 9511; Anderson County; Texas","2478","303",
"1400000US48003950100","Census Tract 9501; Andrews County; Texas","883","151",
"1400000US48003950200","Census Tract 9502; Andrews County; Texas","2662","273",
"1400000US48003950300","Census Tract 9503; Andrews County; Texas","2064","234",
"1400000US48003950400","Census Tract 9504; Andrews County; Texas","1544","194",
"1400000US48005000102","Census Tract 1.02; Angelina County; Texas","2229","257",
"1400000US48005000103","Census Tract 1.03; Angelina County; Texas","1133","173",
"1400000US48005000104","Census Tract 1.04; Angelina County; Texas","1289","220",
"1400000US48005000201","Census Tract 2.01; Angelina County; Texas","1209","179",
"1400000US48005000202","Census Tract 2.02; Angelina County; Texas","1100","139",
"1400000US48005000301","Census Tract 3.01; Angelina County; Texas","2302","253",
"1400000US48005000302","Census Tract 3.02; Angelina County; Texas","2347","278",
"1400000US48005000400","Census Tract 4; Angelina County; Texas","2320","251",
"1400000US48005000500","Census Tract 5; Angelina County; Texas","1554","187",
"1400000US48005000600","Census Tract 6; Angelina County; Texas","1968","185",
"1400000US48005000700","Census Tract 7; Angelina County; Texas","1210","200",
"1400000US48005000800","Census Tract 8; Angelina County; Texas","2350","201",
"1400000US48005000902","Census Tract 9.02; Angelina County; Texas","2316","231",
"1400000US48005000903","Census Tract 9.03; Angelina County; Texas","1472","152",
"1400000US48005000904","Census Tract 9.04; Angelina County; Texas","1358","170",
"1400000US48005001001","Census Tract 10.01; Angelina County; Texas","1544","204",
"1400000US48005001002","Census Tract 10.02; Angelina County; Texas","1733","190",
"1400000US48005001101","Census Tract 11.01; Angelina County; Texas","1517","200",
"1400000US48005001102","Census Tract 11.02; Angelina County; Texas","1432","218",
"1400000US48005001200","Census Tract 12; Angelina County; Texas","1944","203",
"1400000US48005001300","Census Tract 13; Angelina County; Texas","2696","322",
"1400000US48007950101","Census Tract 9501.01; Aransas County; Texas","1227","231",
"1400000US48007950102","Census Tract 9501.02; Aransas County; Texas","2261","299",
"1400000US48007950103","Census Tract 9501.03; Aransas County; Texas","819","182",
"1400000US48007950200","Census Tract 9502; Aransas County; Texas","1300","149",
"1400000US48007950301","Census Tract 9503.01; Aransas County; Texas","2275","336",
"1400000US48007950302","Census Tract 9503.02; Aransas County; Texas","1708","222",
"1400000US48007950400","Census Tract 9504; Aransas County; Texas","2149","296",
"1400000US48007950501","Census Tract 9505.01; Aransas County; Texas","1217","187",
"1400000US48007950502","Census Tract 9505.02; Aransas County; Texas","1354","293",
"1400000US48007950503","Census Tract 9505.03; Aransas County; Texas","1689","228",
"1400000US48007990000","Census Tract 9900; Aransas County; Texas","0","15",
"1400000US48009020100","Census Tract 201; Archer County; Texas","1247","95",
"1400000US48009020200","Census Tract 202; Archer County; Texas","1232","100",
"1400000US48009020300","Census Tract 203; Archer County; Texas","1487","97",
"1400000US48011950100","Census Tract 9501; Armstrong County; Texas","886","46",
"1400000US48013960101","Census Tract 9601.01; Atascosa County; Texas","1282","166",
"1400000US48013960102","Census Tract 9601.02; Atascosa County; Texas","1671","228",
"1400000US48013960203","Census Tract 9602.03; Atascosa County; Texas","1127","183",
"1400000US48013960204","Census Tract 9602.04; Atascosa County; Texas","1464","198",
"1400000US48013960205","Census Tract 9602.05; Atascosa County; Texas","2072","212",
"1400000US48013960206","Census Tract 9602.06; Atascosa County; Texas","2326","329",
"1400000US48013960300","Census Tract 9603; Atascosa County; Texas","1179","204",
"1400000US48013960401","Census Tract 9604.01; Atascosa County; Texas","789","119",
"1400000US48013960403","Census Tract 9604.03; Atascosa County; Texas","1857","265",
"1400000US48013960404","Census Tract 9604.04; Atascosa County; Texas","1389","175",
"1400000US48013960500","Census Tract 9605; Atascosa County; Texas","1164","161",
"1400000US48013960601","Census Tract 9606.01; Atascosa County; Texas","1199","276",
"1400000US48013960602","Census Tract 9606.02; Atascosa County; Texas","1695","292",
"1400000US48015760100","Census Tract 7601; Austin County; Texas","1275","178",
"1400000US48015760201","Census Tract 7602.01; Austin County; Texas","1130","176",
"1400000US48015760202","Census Tract 7602.02; Austin County; Texas","1800","228",
"1400000US48015760301","Census Tract 7603.01; Austin County; Texas","1416","175",
"1400000US48015760302","Census Tract 7603.02; Austin County; Texas","2323","269",
"1400000US48015760400","Census Tract 7604; Austin County; Texas","2169","176",
"1400000US48015760501","Census Tract 7605.01; Austin County; Texas","2053","226",
"1400000US48015760502","Census Tract 7605.02; Austin County; Texas","2153","278",
"1400000US48017950101","Census Tract 9501.01; Bailey County; Texas","1646","213",
"1400000US48017950102","Census Tract 9501.02; Bailey County; Texas","1094","162",
"1400000US48019000101","Census Tract 1.01; Bandera County; Texas","2339","223",
"1400000US48019000103","Census Tract 1.03; Bandera County; Texas","2071","198",
"1400000US48019000104","Census Tract 1.04; Bandera County; Texas","720","159",
"1400000US48019000200","Census Tract 2; Bandera County; Texas","1652","167",
"1400000US48019000301","Census Tract 3.01; Bandera County; Texas","1821","192",
"1400000US48019000302","Census Tract 3.02; Bandera County; Texas","1340","132",
"1400000US48019000400","Census Tract 4; Bandera County; Texas","1642","202",
"1400000US48021950101","Census Tract 9501.01; Bastrop County; Texas","2094","231",
"1400000US48021950102","Census Tract 9501.02; Bastrop County; Texas","2414","261",
"1400000US48021950201","Census Tract 9502.01; Bastrop County; Texas","1552","215",
"1400000US48021950202","Census Tract 9502.02; Bastrop County; Texas","2611","349",
"1400000US48021950301","Census Tract 9503.01; Bastrop County; Texas","2382","172",
"1400000US48021950302","Census Tract 9503.02; Bastrop County; Texas","2179","356",
"1400000US48021950303","Census Tract 9503.03; Bastrop County; Texas","2689","297",
"1400000US48021950401","Census Tract 9504.01; Bastrop County; Texas","2631","357",
"1400000US48021950402","Census Tract 9504.02; Bastrop County; Texas","1138","197",
"1400000US48021950403","Census Tract 9504.03; Bastrop County; Texas","1853","317",
"1400000US48021950503","Census Tract 9505.03; Bastrop County; Texas","1888","284",
"1400000US48021950504","Census Tract 9505.04; Bastrop County; Texas","1655","210",
"1400000US48021950505","Census Tract 9505.05; Bastrop County; Texas","1681","261",
"1400000US48021950506","Census Tract 9505.06; Bastrop County; Texas","1371","180",
"1400000US48021950601","Census Tract 9506.01; Bastrop County; Texas","1826","178",
"1400000US48021950602","Census Tract 9506.02; Bastrop County; Texas","1116","206",
"1400000US48021950700","Census Tract 9507; Bastrop County; Texas","2194","297",
"1400000US48021950803","Census Tract 9508.03; Bastrop County; Texas","725","90",
"1400000US48021950804","Census Tract 9508.04; Bastrop County; Texas","2135","210",
"1400000US48021950805","Census Tract 9508.05; Bastrop County; Texas","2208","283",
"1400000US48021950806","Census Tract 9508.06; Bastrop County; Texas","1364","157",
"1400000US48023950301","Census Tract 9503.01; Baylor County; Texas","832","92",
"1400000US48023950302","Census Tract 9503.02; Baylor County; Texas","1358","114",
"1400000US48025950100","Census Tract 9501; Bee County; Texas","821","125",
"1400000US48025950201","Census Tract 9502.01; Bee County; Texas","449","127",
"1400000US48025950203","Census Tract 9502.03; Bee County; Texas","981","165",
"1400000US48025950204","Census Tract 9502.04; Bee County; Texas","1393","216",
"1400000US48025950300","Census Tract 9503; Bee County; Texas","2457","330",
"1400000US48025950400","Census Tract 9504; Bee County; Texas","978","184",
"1400000US48025950501","Census Tract 9505.01; Bee County; Texas","1164","314",
"1400000US48025950502","Census Tract 9505.02; Bee County; Texas","1329","194",
"1400000US48025950600","Census Tract 9506; Bee County; Texas","1078","227",
"1400000US48027020101","Census Tract 201.01; Bell County; Texas","1490","187",
"1400000US48027020102","Census Tract 201.02; Bell County; Texas","1548","180",
"1400000US48027020201","Census Tract 202.01; Bell County; Texas","3153","249",
"1400000US48027020203","Census Tract 202.03; Bell County; Texas","1763","231",
"1400000US48027020204","Census Tract 202.04; Bell County; Texas","1131","163",
"1400000US48027020301","Census Tract 203.01; Bell County; Texas","3834","385",
"1400000US48027020302","Census Tract 203.02; Bell County; Texas","2538","226",
"1400000US48027020401","Census Tract 204.01; Bell County; Texas","1625","195",
"1400000US48027020402","Census Tract 204.02; Bell County; Texas","1316","187",
"1400000US48027020500","Census Tract 205; Bell County; Texas","1590","199",
"1400000US48027020600","Census Tract 206; Bell County; Texas","1200","151",
"1400000US48027020701","Census Tract 207.01; Bell County; Texas","852","171",
"1400000US48027020702","Census Tract 207.02; Bell County; Texas","642","93",
"1400000US48027020800","Census Tract 208; Bell County; Texas","1441","139",
"1400000US48027020900","Census Tract 209; Bell County; Texas","1501","140",
"1400000US48027021000","Census Tract 210; Bell County; Texas","2118","221",
"1400000US48027021101","Census Tract 211.01; Bell County; Texas","1672","304",
"1400000US48027021102","Census Tract 211.02; Bell County; Texas","1237","161",
"1400000US48027021201","Census Tract 212.01; Bell County; Texas","1710","167",
"1400000US48027021202","Census Tract 212.02; Bell County; Texas","1693","131",
"1400000US48027021203","Census Tract 212.03; Bell County; Texas","2232","239",
"1400000US48027021301","Census Tract 213.01; Bell County; Texas","2359","306",
"1400000US48027021302","Census Tract 213.02; Bell County; Texas","1447","172",
"1400000US48027021304","Census Tract 213.04; Bell County; Texas","2322","334",
"1400000US48027021305","Census Tract 213.05; Bell County; Texas","3028","233",
"1400000US48027021400","Census Tract 214; Bell County; Texas","1786","126",
"1400000US48027021501","Census Tract 215.01; Bell County; Texas","1483","162",
"1400000US48027021502","Census Tract 215.02; Bell County; Texas","1717","173",
"1400000US48027021601","Census Tract 216.01; Bell County; Texas","2374","337",
"1400000US48027021602","Census Tract 216.02; Bell County; Texas","494","122",
"1400000US48027021701","Census Tract 217.01; Bell County; Texas","2505","212",
"1400000US48027021702","Census Tract 217.02; Bell County; Texas","2093","236",
"1400000US48027021801","Census Tract 218.01; Bell County; Texas","2636","261",
"1400000US48027021802","Census Tract 218.02; Bell County; Texas","2173","241",
"1400000US48027021901","Census Tract 219.01; Bell County; Texas","1603","350",
"1400000US48027021905","Census Tract 219.05; Bell County; Texas","1384","106",
"1400000US48027021906","Census Tract 219.06; Bell County; Texas","1557","179",
"1400000US48027021907","Census Tract 219.07; Bell County; Texas","2370","335",
"1400000US48027021908","Census Tract 219.08; Bell County; Texas","2967","384",
"1400000US48027022001","Census Tract 220.01; Bell County; Texas","2266","419",
"1400000US48027022002","Census Tract 220.02; Bell County; Texas","2061","254",
"1400000US48027022101","Census Tract 221.01; Bell County; Texas","2166","229",
"1400000US48027022103","Census Tract 221.03; Bell County; Texas","1923","176",
"1400000US48027022104","Census Tract 221.04; Bell County; Texas","2080","197",
"1400000US48027022105","Census Tract 221.05; Bell County; Texas","885","113",
"1400000US48027022200","Census Tract 222; Bell County; Texas","2548","438",
"1400000US48027022300","Census Tract 223; Bell County; Texas","2357","276",
"1400000US48027022401","Census Tract 224.01; Bell County; Texas","2474","338",
"1400000US48027022402","Census Tract 224.02; Bell County; Texas","2646","207",
"1400000US48027022403","Census Tract 224.03; Bell County; Texas","1663","145",
"1400000US48027022405","Census Tract 224.05; Bell County; Texas","1296","252",
"1400000US48027022406","Census Tract 224.06; Bell County; Texas","1810","357",
"1400000US48027022407","Census Tract 224.07; Bell County; Texas","1228","125",
"1400000US48027022501","Census Tract 225.01; Bell County; Texas","1528","158",
"1400000US48027022503","Census Tract 225.03; Bell County; Texas","2396","249",
"1400000US48027022504","Census Tract 225.04; Bell County; Texas","3095","256",
"1400000US48027022600","Census Tract 226; Bell County; Texas","2472","264",
"1400000US48027022801","Census Tract 228.01; Bell County; Texas","1666","130",
"1400000US48027022900","Census Tract 229; Bell County; Texas","2202","257",
"1400000US48027023001","Census Tract 230.01; Bell County; Texas","2124","279",
"1400000US48027023002","Census Tract 230.02; Bell County; Texas","1748","159",
"1400000US48027023103","Census Tract 231.03; Bell County; Texas","2003","242",
"1400000US48027023104","Census Tract 231.04; Bell County; Texas","1712","324",
"1400000US48027023109","Census Tract 231.09; Bell County; Texas","1362","104",
"1400000US48027023110","Census Tract 231.10; Bell County; Texas","1825","340",
"1400000US48027023111","Census Tract 231.11; Bell County; Texas","1946","154",
"1400000US48027023112","Census Tract 231.12; Bell County; Texas","1858","260",
"1400000US48027023113","Census Tract 231.13; Bell County; Texas","2105","307",
"1400000US48027023114","Census Tract 231.14; Bell County; Texas","1626","163",
"1400000US48027023115","Census Tract 231.15; Bell County; Texas","1707","275",
"1400000US48027023116","Census Tract 231.16; Bell County; Texas","2564","382",
"1400000US48027023117","Census Tract 231.17; Bell County; Texas","2020","343",
"1400000US48027023118","Census Tract 231.18; Bell County; Texas","2283","269",
"1400000US48027023201","Census Tract 232.01; Bell County; Texas","705","101",
"1400000US48027023202","Census Tract 232.02; Bell County; Texas","1246","157",
"1400000US48027023203","Census Tract 232.03; Bell County; Texas","954","132",
"1400000US48027023204","Census Tract 232.04; Bell County; Texas","405","81",
"1400000US48027023301","Census Tract 233.01; Bell County; Texas","2158","189",
"1400000US48027023302","Census Tract 233.02; Bell County; Texas","1398","167",
"1400000US48027023402","Census Tract 234.02; Bell County; Texas","2020","229",
"1400000US48027023404","Census Tract 234.04; Bell County; Texas","1901","286",
"1400000US48027023405","Census Tract 234.05; Bell County; Texas","1178","127",
"1400000US48027023406","Census Tract 234.06; Bell County; Texas","1798","210",
"1400000US48027023500","Census Tract 235; Bell County; Texas","1026","103",
"1400000US48027980001","Census Tract 9800.01; Bell County; Texas","0","15",
"1400000US48027980002","Census Tract 9800.02; Bell County; Texas","0","15",
"1400000US48027980003","Census Tract 9800.03; Bell County; Texas","0","15",
"1400000US48029110100","Census Tract 1101; Bexar County; Texas","3561","267",
"1400000US48029110300","Census Tract 1103; Bexar County; Texas","1691","278",
"1400000US48029110500","Census Tract 1105; Bexar County; Texas","1223","115",
"1400000US48029110600","Census Tract 1106; Bexar County; Texas","1632","242",
"1400000US48029110700","Census Tract 1107; Bexar County; Texas","697","96",
"1400000US48029111000","Census Tract 1110; Bexar County; Texas","1690","165",
"1400000US48029111100","Census Tract 1111; Bexar County; Texas","3099","226",
"1400000US48029120100","Census Tract 1201; Bexar County; Texas","1173","124",
"1400000US48029120301","Census Tract 1203.01; Bexar County; Texas","1647","208",
"1400000US48029120302","Census Tract 1203.02; Bexar County; Texas","2054","208",
"1400000US48029120401","Census Tract 1204.01; Bexar County; Texas","1226","169",
"1400000US48029120402","Census Tract 1204.02; Bexar County; Texas","1081","130",
"1400000US48029120502","Census Tract 1205.02; Bexar County; Texas","1971","181",
"1400000US48029120503","Census Tract 1205.03; Bexar County; Texas","1878","328",
"1400000US48029120504","Census Tract 1205.04; Bexar County; Texas","2808","615",
"1400000US48029120601","Census Tract 1206.01; Bexar County; Texas","1602","182",
"1400000US48029120602","Census Tract 1206.02; Bexar County; Texas","2205","346",
"1400000US48029120701","Census Tract 1207.01; Bexar County; Texas","2949","509",
"1400000US48029120702","Census Tract 1207.02; Bexar County; Texas","3160","423",
"1400000US48029120800","Census Tract 1208; Bexar County; Texas","3272","289",
"1400000US48029120901","Census Tract 1209.01; Bexar County; Texas","1125","146",
"1400000US48029120902","Census Tract 1209.02; Bexar County; Texas","4043","350",
"1400000US48029121000","Census Tract 1210; Bexar County; Texas","3049","212",
"1400000US48029121110","Census Tract 1211.10; Bexar County; Texas","2316","275",
"1400000US48029121111","Census Tract 1211.11; Bexar County; Texas","2848","380",
"1400000US48029121112","Census Tract 1211.12; Bexar County; Texas","2022","217",
"1400000US48029121115","Census Tract 1211.15; Bexar County; Texas","2280","179",
"1400000US48029121116","Census Tract 1211.16; Bexar County; Texas","2345","288",
"1400000US48029121117","Census Tract 1211.17; Bexar County; Texas","2164","187",
"1400000US48029121118","Census Tract 1211.18; Bexar County; Texas","2525","199",
"1400000US48029121119","Census Tract 1211.19; Bexar County; Texas","2413","206",
"1400000US48029121120","Census Tract 1211.20; Bexar County; Texas","1976","170",
"1400000US48029121121","Census Tract 1211.21; Bexar County; Texas","1040","167",
"1400000US48029121122","Census Tract 1211.22; Bexar County; Texas","1900","125",
"1400000US48029121123","Census Tract 1211.23; Bexar County; Texas","2512","232",
"1400000US48029121124","Census Tract 1211.24; Bexar County; Texas","1187","116",
"1400000US48029121203","Census Tract 1212.03; Bexar County; Texas","1935","149",
"1400000US48029121204","Census Tract 1212.04; Bexar County; Texas","4652","367",
"1400000US48029121205","Census Tract 1212.05; Bexar County; Texas","1692","247",
"1400000US48029121206","Census Tract 1212.06; Bexar County; Texas","2716","237",
"1400000US48029121300","Census Tract 1213; Bexar County; Texas","2499","304",
"1400000US48029121402","Census Tract 1214.02; Bexar County; Texas","3216","264",
"1400000US48029121403","Census Tract 1214.03; Bexar County; Texas","2394","136",
"1400000US48029121404","Census Tract 1214.04; Bexar County; Texas","2124","216",
"1400000US48029121501","Census Tract 1215.01; Bexar County; Texas","3777","502",
"1400000US48029121504","Census Tract 1215.04; Bexar County; Texas","3133","249",
"1400000US48029121505","Census Tract 1215.05; Bexar County; Texas","1903","216",
"1400000US48029121506","Census Tract 1215.06; Bexar County; Texas","1772","106",
"1400000US48029121507","Census Tract 1215.07; Bexar County; Texas","1674","121",
"1400000US48029121508","Census Tract 1215.08; Bexar County; Texas","1268","128",
"1400000US48029121601","Census Tract 1216.01; Bexar County; Texas","2207","294",
"1400000US48029121604","Census Tract 1216.04; Bexar County; Texas","3924","455",
"1400000US48029121605","Census Tract 1216.05; Bexar County; Texas","1126","166",
"1400000US48029121606","Census Tract 1216.06; Bexar County; Texas","2284","360",
"1400000US48029121701","Census Tract 1217.01; Bexar County; Texas","1937","305",
"1400000US48029121702","Census Tract 1217.02; Bexar County; Texas","2759","299",
"1400000US48029121802","Census Tract 1218.02; Bexar County; Texas","3757","269",
"1400000US48029121803","Census Tract 1218.03; Bexar County; Texas","1914","157",
"1400000US48029121804","Census Tract 1218.04; Bexar County; Texas","2712","183",
"1400000US48029121808","Census Tract 1218.08; Bexar County; Texas","1158","140",
"1400000US48029121809","Census Tract 1218.09; Bexar County; Texas","1910","164",
"1400000US48029121810","Census Tract 1218.10; Bexar County; Texas","1531","180",
"1400000US48029121811","Census Tract 1218.11; Bexar County; Texas","2574","353",
"1400000US48029121812","Census Tract 1218.12; Bexar County; Texas","2410","323",
"1400000US48029121813","Census Tract 1218.13; Bexar County; Texas","622","71",
"1400000US48029121903","Census Tract 1219.03; Bexar County; Texas","2783","284",
"1400000US48029121904","Census Tract 1219.04; Bexar County; Texas","1209","61",
"1400000US48029121905","Census Tract 1219.05; Bexar County; Texas","2931","237",
"1400000US48029121906","Census Tract 1219.06; Bexar County; Texas","3538","305",
"1400000US48029121908","Census Tract 1219.08; Bexar County; Texas","1081","132",
"1400000US48029121909","Census Tract 1219.09; Bexar County; Texas","3688","427",
"1400000US48029121910","Census Tract 1219.10; Bexar County; Texas","3128","224",
"1400000US48029121911","Census Tract 1219.11; Bexar County; Texas","2697","357",
"1400000US48029121912","Census Tract 1219.12; Bexar County; Texas","4643","558",
"1400000US48029130200","Census Tract 1302; Bexar County; Texas","706","94",
"1400000US48029130300","Census Tract 1303; Bexar County; Texas","1100","104",
"1400000US48029130401","Census Tract 1304.01; Bexar County; Texas","1468","248",
"1400000US48029130402","Census Tract 1304.02; Bexar County; Texas","1418","126",
"1400000US48029130500","Census Tract 1305; Bexar County; Texas","1870","241",
"1400000US48029130600","Census Tract 1306; Bexar County; Texas","1963","210",
"1400000US48029130700","Census Tract 1307; Bexar County; Texas","1335","286",
"1400000US48029130800","Census Tract 1308; Bexar County; Texas","2118","184",
"1400000US48029130900","Census Tract 1309; Bexar County; Texas","2133","194",
"1400000US48029131000","Census Tract 1310; Bexar County; Texas","2703","295",
"1400000US48029131100","Census Tract 1311; Bexar County; Texas","1088","194",
"1400000US48029131200","Census Tract 1312; Bexar County; Texas","1316","157",
